8285.5,8288.9,8252.05,179710369,7614.02,8273.05,,87,
8273.35,8273.35,8184.6,180293039,7973.1,8203.6,,88,
8180.25,8265.6,8162.85,187757375,7853.83,8170.05,,89,
8102.25,8125.25,8063.9,174916286,7343.99,8110.6,,90,
8134.4,8134.95,8069.5,150042362,6003.23,8108.85,,91,
8139.4,8213.2,8123.15,174953935,6945.89,8206.6,,92,
8180.65,8180.65,8074.45,195028743,7764.57,8140.75,,93,
8176.65,8195.25,8135.8,171842760,7741.9,8170.2,,94,
8115.75,8244.15,8107.35,173750792,7392.97,8238.5,,95,
8255.4,8257.25,8202.15,141161921,5978.26,8219.9,,96,
8213.65,8238.35,8153.25,140268297,6377.69,8203.7,,97,
8201.15,8285.6,8188.3,158852677,6805.86,8270.45,,98,
8029.1,8100.7,7927.05,306803641,13263.08,8088.6,,99,
8039.35,8120.65,8039.35,167462711,7614.06,8094.7,,100,
8096.05,8146.35,8086.85,175724276,7777.39,8127.85,,101,
8173.1,8212.4,8157.65,151499716,6940.87,8204,,102,
8260.25,8308.15,8242.1,288031935,12346.32,8287.75,,103,
8313.05,8356.75,8308.65,170581881,7358.38,8328.35,,104,
8376.75,8398.45,8364.7,158955823,6662.92,8370.7,,105,
8379.3,8381.45,8319.95,143253937,5976.01,8335.95,,106,
8342,8361.95,8317.7,160327315,7592.94,8337.9,,107,
8350,8353.3,8287.55,142159935,6886.33,8323.2,,108,
8413.35,8475.25,8407.05,154399933,7576.69,8467.9,,109,
8502.6,8526.6,8479.2,189339750,7873.74,8521.05,,110,
8540.45,8550.25,8493.55,201492184,8284.38,8519.5,,111,
8515.75,8571.4,8500.7,158738499,6890.07,8565,,112,
8565.45,8594.8,8510.05,228598684,12375.84,8541.4,,113,
8564.05,8587.1,8494.35,169400452,8200.06,8508.7,,114,
8514.3,8540.05,8476.7,173050805,7928.14,8528.55,,115,
8515.45,8569.9,8512.55,165349380,7936.36,8565.85,,116,
8582.7,8585.25,8503.45,154575685,7399.71,8510.1,,117,
8519.65,8548.95,8489.8,147619642,6504,8541.2,,118,
8519.95,8641.15,8517.2,154631398,7850.12,8635.65,,119,
8633.75,8644.9,8577.15,159563469,8765.45,8590.65,,120,
8599.4,8665,8572.05,189796380,10885.88,8615.8,,121,
8636.95,8674.7,8625.25,240721865,12998.06,8666.3,,122,
8668.3,8670.35,8631.15,161935155,8428.8,8638.5,,123,
8654.3,8711.3,8590.5,194186858,9881.67,8636.55,,124,
8647.45,8687.2,8611.4,174556789,8652.31,8622.9,,125,
8635.2,8635.45,8529.6,168033073,8507.82,8544.85,,126,
8599.95,8601.4,8518.15,169780463,7399.03,8551.1,,127,
8600.2,8689.4,8590.15,162784913,7635.01,8683.15,,128,
8712.85,8723.5,8697.6,177877012,7862.15,8711.35,,129,
8727.8,8728.35,8638.2,206261255,9111.4,8678.25,,130,
8686.7,8690.1,8564.6,178963496,8206.18,8575.3,,131,
8572.8,8601.15,8540.05,195114539,8634.8,8592.15,,132,
8605.45,8684.3,8604.45,272014034,11998.86,8672.15,,133,
8670.25,8682.35,8600.45,231771409,10937.35,8642.55,,134,
8639.8,8667.1,8603.6,179540691,8161.38,8624.05,,135,
8648.85,8690.7,8645.05,169431656,7900.6,8673.25,,136,
8694.3,8696.6,8647.1,197770568,8354.88,8666.9,,137,
8667,8684.85,8614,156976546,7394.57,8629.15,,138,
8628.35,8642.15,8580,193302503,7309.82,8632.6,,139,
8648.5,8661.05,8620.9,154168043,7199.72,8650.3,,140,
8668.85,8683.05,8583.65,219736214,10508.32,8592.2,,141,
8614.35,8622.95,8547.55,152146666,7153.37,8572.55,,142,
8583.75,8622,8543.75,133723771,6857.99,8607.45,,143,
8646.75,8750.6,8642.25,154828719,8392.76,8744.35,,144,
8754.05,8819.2,8754.05,373422334,22534.29,8786.2,,145,
8793.6,8813.25,8759.95,246336047,9653.93,8774.65,,146,
8796.35,8824.1,8768.2,197385217,8231.93,8809.65,,147,
8852.7,8950.85,8848.45,201617132,9571.31,8943,,148,
8968.7,8968.7,8913.35,299145644,11430.95,8917.95,,149,
8915.5,8960.35,8896,223937056,10773.98,8952.5,,150,
8934.3,8939.15,8858.7,181344327,9976.28,8866.7,,151,
8732.95,8746.95,8699.4,190199613,9248.73,8715.6,,152,
8710.65,8739.85,8688.9,189984289,9112.57,8726.6,,153,
8743.85,8751.95,8704.35,149889703,7347.34,8742.55,,154,
8780.85,8847.65,8750.5,274039556,14430.63,8779.85,,155,
8788.45,8824.3,8774.2,135814177,7364.64,8808.4,,156,
8816.1,8816.45,8759.3,140718486,7035.07,8775.9,,157,
8790.3,8826.85,8757.3,153441330,7572.41,8777.15,,158,
8873.35,8893.35,8837.8,178136644,9305.56,8867.45,,159,
8880.75,8885.2,8820.3,191618169,9793.98,8831.55,,160,
8807.9,8809.55,8715.1,169050086,8518.5,8723.05,,161,
8748.9,8768.5,8690.5,156100521,7446.12,8706.4,,162,
8711.2,8767.05,8703.15,170643694,8348.19,8745.15,,163,
8792.7,8800.65,8558.25,384395249,19467.3,8591.25,,164,
8581.5,8637.15,8555.2,187333285,8849.27,8611.15,,165,
8666.15,8745.2,8635,141472076,7173.62,8738.1,,166,
8770,8783.65,8736.1,189990151,8251.59,8769.15,,167,
8806.35,8806.95,8731.4,162103951,6866.33,8743.95,,168,
8768.7,8781.15,8684.65,168713605,8114.93,8709.55,,169,
8721.7,8723.7,8663.8,155053800,8144.3,8697.6,,170,
